replicate,pos,y_bin,y_um,median_intensity,corrected_intensity,bg_value,concentration,fitted_concentration
replicate_5,pos5,0,0.75,258.9078947368421,71.80533063427796,187.10256410256412,18.90116779139918,54.38190206654489
replicate_5,pos5,1,2.25,290.6363636363636,103.53379953379951,187.10256410256412,26.917014554027052,50.14630537632208
replicate_5,pos5,2,3.75,301.20461460446245,114.10205050189833,187.10256410256412,29.64452204561841,46.22290745830692
replicate_5,pos5,3,5.25,314.85185185185185,127.74928774928773,187.10256410256412,33.22212921081568,42.58728218571514
replicate_5,pos5,4,6.75,332.138249199329,145.03568509676487,187.10256410256412,37.85670066741218,39.21679503467119
replicate_5,pos5,5,8.25,338.6126723913609,151.51010828879677,187.10256410256412,39.625382684188466,36.090462167135556
replicate_5,pos5,6,9.75,321.078431372549,133.9758672699849,187.10256410256412,34.877465176782096,33.18881979060282
replicate_5,pos5,7,11.25,299.343300110742,112.24073600817789,187.10256410256412,29.161582663645447,30.493802981235813
replicate_5,pos5,8,12.75,273.719298245614,86.61673414304991,187.10256410256412,22.61625372516188,27.988633216017742
replicate_5,pos5,9,14.25,266.10714285714283,79.00457875457872,187.10256410256412,20.702254550730597,25.657713913724844
replicate_5,pos5,10,15.75,265.56140350877195,78.45883940620783,187.10256410256412,20.565442938919762,23.486533334382887
replicate_5,pos5,11,17.25,265.1764705882353,78.07390648567119,187.10256410256412,20.468973918359456,21.461574232682842
replicate_5,pos5,12,18.75,267.51785714285717,80.41529304029305,187.10256410256412,21.056144327156673,19.570229702880088
replicate_5,pos5,13,20.25,284.0311688311688,96.92860472860471,187.10256410256412,25.229079866772853,17.800724691247417
replicate_5,pos5,14,21.75,259.5678571428572,72.46529304029306,187.10256410256412,19.065969873388855,16.14204268743774
replicate_5,pos5,15,23.25,247.09302325581396,59.990459153249844,187.10256410256412,15.957924721944055,14.583857138354354
replicate_5,pos5,16,24.75,258.8333333333333,71.7307692307692,187.10256410256412,18.882552173852662,13.116467157528247
replicate_5,pos5,17,26.25,241.16,54.05743589743588,187.10256410256412,14.482293491312436,11.730737129744588
replicate_5,pos5,18,27.75,219.6201241134752,32.5175600109111,187.10256410256412,9.092396277081964,10.418039834911312
replicate_5,pos5,19,29.25,213.36921353907417,26.26664943651005,187.10256410256412,7.499916635405806,9.170202737072843
replicate_5,pos5,20,30.75,202.71875,15.616185897435884,187.10256410256412,4.714309424265246,7.979457104177301
replicate_5,pos5,21,32.25,198.34273504273503,11.240170940170913,187.10256410256412,3.5233148737105853,6.838389641829181
replicate_5,pos5,22,33.75,202.7926948051948,15.690130702630682,187.10256410256412,4.734126165187161,5.73989633991093
replicate_5,pos5,23,35.25,194.55,7.447435897435895,187.10256410256412,2.45112956645776,4.6771382447336665
replicate_5,pos5,24,36.75,189.44736842105263,2.3448043184885137,187.10256410256412,0.889847557200083,3.643498881365125
replicate_5,pos5,25,38.25,187.10256410256412,0.0,187.10256410256412,0.0,2.632543061056555
replicate_5,pos5,26,39.75,187.8679245283019,0.7653604257377822,187.10256410256412,0.33452499460418766,1.6379768173135556
replicate_5,pos5,27,41.25,194.16666666666663,7.064102564102512,187.10256410256412,2.3398086918715992,0.6536082211825246
replicate_5,pos5,28,42.75,191.42,4.317435897435871,187.10256410256412,1.5186408918729335,-0.32669116820183364
replicate_5,pos5,29,44.25,188.22222222222223,1.1196581196581121,187.10256410256412,0.466362154098309,-1.3090244578075203
replicate_5,pos5,30,45.75,191.0727272727273,3.9701631701631754,187.10256410256412,1.411026615864741,-2.2995074171735297
replicate_5,pos5,31,47.25,193.87107843137255,6.768514328808436,187.10256410256412,2.25350521029268,-3.3043065537122445
replicate_5,pos5,32,48.75,198.48611111111111,11.383547008546998,187.10256410256412,3.56299680957121,-4.329677503893563
replicate_5,pos5,33,50.25,203.4868421052632,16.38427800269909,187.10256410256412,4.9197326295130575,-5.382003979324983
replicate_5,pos6,0,0.75,312.23809523809524,114.91518597488749,197.32290926320775,29.855859065728612,94.62641562470267
replicate_5,pos6,1,2.25,351.7076923076923,154.38478304448455,197.32290926320775,40.41681587438642,81.45701292136907
replicate_5,pos6,2,3.75,359.7818181818182,162.45890891861046,197.32290926320775,42.660711713492894,70.11956174871251
replicate_5,pos6,3,5.25,357.64473684210526,160.3218275788975,197.32290926320775,42.06371890777252,60.35908515281787
replicate_5,pos6,4,6.75,374.210729746444,176.88782048323623,197.32290926320775,46.75217855156933,51.95607201489114
replicate_5,pos6,5,8.25,367.41526904262753,170.09235977941978,197.32290926320775,44.811799452463035,44.721540291174
replicate_5,pos6,6,9.75,348.62338362068965,151.3004743574819,197.32290926320775,39.567817549416354,38.49278684550078
replicate_5,pos6,7,11.25,315.14285714285717,117.81994787964942,197.32290926320775,30.612641720578313,33.12972828910265
replicate_5,pos6,8,12.75,304.5101317122594,107.18722244905166,197.32290926320775,27.855998226770733,28.51175053389625
replicate_5,pos6,9,14.25,297.7368421052632,100.41393284205543,197.32290926320775,26.118238906797746,24.534996206355643
replicate_5,pos6,10,15.75,285.66037735849056,88.33746809528282,197.32290926320775,23.05053598954335,21.110028916461232
replicate_5,pos6,11,17.25,263.2931034482759,65.97019418506812,197.32290926320775,17.446167218107234,18.159821851613145
replicate_5,pos6,12,18.75,252.3867924528302,55.06388318962246,197.32290926320775,14.732631905649038,15.618025459397998
replicate_5,pos6,13,20.25,239.75328947368425,42.4303802104765,197.32290926320775,11.584434855048595,13.427475259749695
replicate_5,pos6,14,21.75,252.325641025641,55.00273176243326,197.32290926320775,14.71742217170748,11.538906227505265
replicate_5,pos6,15,23.25,232.76470588235293,35.44179661914518,197.32290926320775,9.830870852103637,9.909844832083017
replicate_5,pos6,16,24.75,238.23162431941924,40.90871505621149,197.32290926320775,11.203704354921,8.503653816482236
replicate_5,pos6,17,26.25,217.5904306220095,20.26752135880176,197.32290926320775,5.945789544119565,7.288708232879932
replicate_5,pos6,18,27.75,213.69701575020724,16.374106486999494,197.32290926320775,4.917018254232963,6.237684204034039
replicate_5,pos6,19,29.25,206.5378787878788,9.214969524671062,197.32290926320775,2.9567256256653653,5.326944414882659
replicate_5,pos6,20,30.75,209.53010033444815,12.207191071240402,197.32290926320775,3.789980027684816,4.536006514171463
replicate_5,pos6,21,32.25,207.8947368421053,10.57182757889754,197.32290926320775,3.3376303240251906,3.8470824705706352
replicate_5,pos6,22,33.75,209.3909543325527,12.068045069344947,197.32290926320775,3.751746572347101,3.2446785234949065
replicate_5,pos6,23,35.25,206.88125548726953,9.55834622406178,197.32290926320775,3.053655165680957,2.7152467316025444
replicate_5,pos6,24,36.75,207.44262295081967,10.11971368761192,197.32290926320775,3.2113237827042,2.2468802823704523
replicate_5,pos6,25,38.25,206.71428571428572,9.391376451077974,197.32290926320775,3.006570072787854,1.829045710320134
replicate_5,pos6,26,39.75,200.24444444444444,2.921535181236692,197.32290926320775,1.0786553051821481,1.4523460015373153
replicate_5,pos6,27,41.25,197.32290926320775,0.0,197.32290926320775,0.0,1.1083092567543849
replicate_5,pos6,28,42.75,201.0217391304348,3.6988298672270616,197.32290926320775,1.3261647804830852,0.7891981600716952
replicate_5,pos6,29,44.25,201.67170671085336,4.348797447645609,197.32290926320775,1.5283075595555493,0.48783596830829756
replicate_5,pos6,30,45.75,203.7741935483871,6.451284285179355,197.32290926320775,2.160405878944893,0.1974451075182619
replicate_5,pos6,31,47.25,208.45689655172413,11.13398728851638,197.32290926320775,3.4938927934316766,-0.08850525325869388
replicate_5,pos6,32,48.75,212.6158064516129,15.292897188405163,197.32290926320775,4.6275653183093315,-0.3764460790473822
replicate_5,pos6,33,50.25,216.4754098360656,19.15250057285786,197.32290926320775,5.653099911000445,-0.6728531000228982
replicate_5,pos6,34,51.75,229.70506535947715,32.3821560962694,197.32290926320775,9.05811590405474,-0.9843924493554297
replicate_5,pos7,0,0.75,300.6,93.1633262823903,207.43667371760972,24.272071443351503,114.57514278168384
replicate_5,pos7,1,2.25,343.2270381836945,135.79036446608478,207.43667371760972,35.36274896984248,101.67176246305287
replicate_5,pos7,2,3.75,387.0194444444445,179.58277072683478,207.43667371760972,47.528565520446435,90.21255892480268
replicate_5,pos7,3,5.25,420.84615384615387,213.40948012854415,207.43667371760972,57.63478473248389,80.03476213845444
replicate_5,pos7,4,6.75,424.7673801369863,217.33070641937655,207.43667371760972,58.85293600448596,70.9938035685742
replicate_5,pos7,5,8.25,448.7317073170732,241.29503359946347,207.43667371760972,66.53244922518941,62.96126267712165
replicate_5,pos7,6,9.75,408.1333333333333,200.6966596157236,207.43667371760972,53.75463812979663,55.82304279888845
replicate_5,pos7,7,11.25,363.3809523809524,155.9442786633427,207.43667371760972,40.84778191548439,49.47775047760254
replicate_5,pos7,8,12.75,369.1754385964912,161.73876487888145,207.43667371760972,42.459288665642994,43.83525524229411
replicate_5,pos7,9,14.25,384.4318181818182,176.99514446420847,207.43667371760972,46.78302184321215,38.81540936654594
replicate_5,pos7,10,15.75,348.6680652680653,141.23139155045556,207.43667371760972,36.8260851373458,34.34690942569794
replicate_5,pos7,11,17.25,316.609756097561,109.17308237995127,207.43667371760972,28.36809055946786,30.366283481216033
replicate_5,pos7,12,18.75,312.140350877193,104.70367715958326,207.43667371760972,27.217258861404023,26.81698950588306
replicate_5,pos7,13,20.25,298.51050420168065,91.07383048407092,207.43667371760972,23.74250399973879,23.648612243567474
