replicate,pos,y_bin,y_um,median_intensity
replicate_2,pos4,23,42.056245129870135,1703.9139344262294
replicate_2,pos4,24,43.83559902597403,1643.8450704225352
replicate_2,pos4,25,45.61495292207792,1631.0538563829787
replicate_2,pos4,26,47.39430681818182,1713.6363636363635
replicate_2,pos4,27,49.17366071428572,1665.141156462585
replicate_2,pos4,28,50.953014610389616,1691.9
replicate_2,pos5,0,1.1311055194805195,2718.3166666666666
replicate_2,pos5,1,2.9104594155844157,2853.8591549295775
replicate_2,pos5,2,4.689813311688312,2982.7137219186397
replicate_2,pos5,3,6.469167207792207,2813.171355498721
replicate_2,pos5,4,8.248521103896104,2721.7868852459014
replicate_2,pos5,5,10.027875,2645.198859166011
replicate_2,pos5,6,11.807228896103897,2598.5673076923076
replicate_2,pos5,7,13.586582792207793,2519.220108695652
replicate_2,pos5,8,15.365936688311688,2414.9423076923076
replicate_2,pos5,9,17.145290584415584,2330.5735744355147
replicate_2,pos5,10,18.924644480519483,2396.1876623376625
replicate_2,pos5,11,20.703998376623375,2287.8048780487807
replicate_2,pos5,12,22.483352272727274,2172.470588235294
replicate_2,pos5,13,24.26270616883117,2057.531914893617
replicate_2,pos5,14,26.042060064935065,2022.0298507462687
replicate_2,pos5,15,27.821413961038964,1951.5168818272095
replicate_2,pos5,16,29.600767857142856,1800.0364583333335
replicate_2,pos5,17,31.380121753246755,1749.0
replicate_2,pos5,18,33.159475649350654,1740.8642270861833
replicate_2,pos5,19,34.938829545454546,1693.1130952380952
replicate_2,pos5,20,36.71818344155844,1705.94462629569
replicate_2,pos5,21,38.49753733766234,1676.4905660377358
replicate_2,pos5,22,40.276891233766236,1616.635385633896
replicate_2,pos5,23,42.056245129870135,1570.0742690058482
replicate_2,pos5,24,43.83559902597403,1688.4864864864865
replicate_2,pos5,25,45.61495292207792,1639.5752978406554
replicate_2,pos5,26,47.39430681818182,1642.0
replicate_2,pos5,27,49.17366071428572,1675.5645232815964
replicate_2,pos5,28,50.953014610389616,1653.3488372093022
replicate_2,pos5,29,52.73236850649351,1692.9855072463768
replicate_2,pos6,0,1.1311055194805195,3022.041237113402
replicate_2,pos6,1,2.9104594155844157,3114.285714285714
replicate_2,pos6,2,4.689813311688312,2975.1602935097144
replicate_2,pos6,3,6.469167207792207,2915.453201970444
replicate_2,pos6,4,8.248521103896104,2968.0552536231885
replicate_2,pos6,5,10.027875,2756.425287356322
replicate_2,pos6,6,11.807228896103897,2631.027027027027
replicate_2,pos6,7,13.586582792207793,2605.7631160572337
replicate_2,pos6,8,15.365936688311688,2504.2727272727275
replicate_2,pos6,9,17.145290584415584,2393.7526881720432
replicate_2,pos6,10,18.924644480519483,2494.891548463357
replicate_2,pos6,11,20.703998376623375,2313.637588652482
replicate_2,pos6,12,22.483352272727274,2219.023577235773
replicate_2,pos6,13,24.26270616883117,2069.3241758241757
replicate_2,pos6,14,26.042060064935065,1970.1846153846152
replicate_2,pos6,15,27.821413961038964,1961.710144927536
replicate_2,pos6,16,29.600767857142856,1888.6822005001138
replicate_2,pos6,17,31.380121753246755,1829.8260869565215
replicate_2,pos6,18,33.159475649350654,1738.7237654320988
replicate_2,pos6,19,34.938829545454546,1840.7887323943664
replicate_2,pos6,20,36.71818344155844,1799.358378870674
replicate_2,pos6,21,38.49753733766234,1754.1184792219274
replicate_2,pos6,22,40.276891233766236,1746.076923076923
replicate_2,pos6,23,42.056245129870135,1662.3185274109644
replicate_2,pos6,24,43.83559902597403,1693.9413229018492
replicate_2,pos6,25,45.61495292207792,1716.345643939394
replicate_2,pos6,26,47.39430681818182,1680.0746268656717
replicate_2,pos6,27,49.17366071428572,1683.8198717948717
replicate_2,pos6,28,50.953014610389616,1670.471124620061
replicate_2,pos6,29,52.73236850649351,1639.046875
replicate_2,pos7,0,1.1311055194805195,2791.0701754385964
replicate_2,pos7,1,2.9104594155844157,2976.611967545639
replicate_2,pos7,2,4.689813311688312,2928.32
replicate_2,pos7,3,6.469167207792207,2829.851063829787
replicate_2,pos7,4,8.248521103896104,2660.481388888889
replicate_2,pos7,5,10.027875,2796.4411764705883
replicate_2,pos7,6,11.807228896103897,2542.028664731495
replicate_2,pos7,7,13.586582792207793,2506.2916666666665
replicate_2,pos7,8,15.365936688311688,2387.4615384615386
replicate_2,pos7,9,17.145290584415584,2285.034749034749
replicate_2,pos7,10,18.924644480519483,2308.68
replicate_2,pos7,11,20.703998376623375,2212.103448275862
replicate_2,pos7,12,22.483352272727274,2083.234705882353
replicate_2,pos7,13,24.26270616883117,2085.885730211817
