replicate,pos,y_bin,y_um,median_intensity,corrected_intensity,bg_value,concentration,fitted_concentration
replicate_7,pos1,19,34.463633528265106,204.41463414634143,18.49858022477278,185.91605392156865,5.480767552042488,8.671453348026361
replicate_7,pos1,20,36.2171721897336,201.3968253968254,15.480771475256745,185.91605392156865,4.677996219877019,7.573209989495429
replicate_7,pos1,21,37.970710851202085,190.57228116710877,4.656227245540123,185.91605392156865,1.6226413419026646,6.540714082404973
replicate_7,pos1,22,39.72424951267057,190.96875,5.052696078431353,185.91605392156865,1.7432247195690156,5.565001927794031
replicate_7,pos1,23,41.47778817413905,189.63636363636363,3.720309714794979,185.91605392156865,1.3329092637265934,4.637602799564404
replicate_7,pos1,24,43.23132683560754,194.55,8.633946078431364,185.91605392156865,2.791810899502191,3.750465405168574
replicate_7,pos1,25,44.98486549707603,196.5977011494253,10.681647227856644,185.91605392156865,3.3682236931099387,2.8958879876448367
replicate_7,pos1,26,46.73840415854451,199.94102564102565,14.024971719457,185.91605392156865,4.285622340887258,2.066451462174644
replicate_7,pos1,27,48.491942820012994,188.15775749674057,2.2417035751719254,185.91605392156865,0.8555283915555669,1.2549550066816297
replicate_7,pos1,28,50.24548148148149,185.91605392156865,0.0,185.91605392156865,0.0,0.4543535472967606
replicate_7,pos15,0,1.146398960363873,289.9864864864865,113.6683046683047,176.3181818181818,29.531879785134198,86.72132836149522
replicate_7,pos15,1,2.899937621832359,324.3809523809524,148.0627705627706,176.3181818181818,38.681294848023356,77.81715862500226
replicate_7,pos15,2,4.653476283300845,370.4048821548821,194.0867003367003,176.3181818181818,51.777239958818136,69.8186539605445
replicate_7,pos15,3,6.407014944769331,385.3353174603174,209.0171356421356,176.3181818181818,56.28239835950023,62.63272479210673
replicate_7,pos15,4,8.16055360623782,371.1326923076923,194.8145104895105,176.3181818181818,51.99366984712134,56.17573859990833
replicate_7,pos15,5,9.914092267706303,392.4254716981132,216.1072898799314,176.3181818181818,58.4717653426376,50.37254657399258
replicate_7,pos15,6,11.667630929174791,345.4460784313726,169.12789661319079,176.3181818181818,44.5383743299965,45.15560900438989
replicate_7,pos15,7,13.421169590643276,330.92105263157896,154.60287081339715,176.3181818181818,40.477015423047106,40.46420922882093
replicate_7,pos15,8,15.174708252111763,328.4314705882353,152.1132887700535,176.3181818181818,39.79112793807552,36.24374698956918
replicate_7,pos15,9,16.92824691358025,317.2831349206349,140.96495310245308,176.3181818181818,36.75413813954326,32.44510297534819
replicate_7,pos15,10,18.681785575048735,318.10501949317734,141.78683767499552,176.3181818181818,36.976171002434,29.024067152463996
replicate_7,pos15,11,20.435324236517225,281.9072463768116,105.58906455862979,176.3181818181818,27.44475821132045,25.94082423197891
replicate_7,pos15,12,22.188862897985707,265.2191780821918,88.90099626400996,176.3181818181818,23.19290149165384,23.15949028455108
replicate_7,pos15,13,23.942401559454197,251.45833333333337,75.14015151515156,176.3181818181818,19.734514186164184,20.64769510990126
replicate_7,pos15,14,25.69594022092268,238.98918730380188,62.67100548562007,176.3181818181818,16.624820123937695,18.37620550036703
replicate_7,pos15,15,27.44947888239117,236.72183098591543,60.40364916773362,176.3181818181818,16.060704730580387,16.31858501394513
replicate_7,pos15,16,29.20301754385965,224.24,47.921818181818196,176.3181818181818,12.954963288088008,14.450886297134314
replicate_7,pos15,17,30.95655620532814,216.8064182194617,40.48823640127989,176.3181818181818,11.098406038083565,12.751372376716999
replicate_7,pos15,18,32.710094866796624,201.75216522318456,25.43398340500275,176.3181818181818,7.285978429261069,11.20026367676987
replicate_7,pos15,19,34.463633528265106,196.2258064516129,19.907624633431084,176.3181818181818,5.851471512280427,9.779507816593169
replicate_7,pos15,20,36.2171721897336,189.25352112676055,12.935339308578733,176.3181818181818,3.98934797736396,8.47256951038119
