replicate,pos,y_bin,y_um,median_intensity,corrected_intensity,bg_value,concentration,fitted_concentration
replicate_5,pos3,18,33.159475649350654,1489.4849059157978,504.9781945064018,984.506711409396,11.329295944855081,10.765673815184407
replicate_5,pos3,19,34.938829545454546,1404.8459863465162,420.3392749371202,984.506711409396,10.344451786007587,10.139231785344167
replicate_5,pos3,20,36.71818344155844,1424.3932584269662,439.88654701757025,984.506711409396,10.598062779814311,9.528273180612963
replicate_5,pos3,21,38.49753733766234,1351.2074074074071,366.70069599801116,984.506711409396,9.475216065467544,8.931865017900812
replicate_5,pos3,22,40.27689123376624,1355.0243902439024,370.51767883450646,984.506711409396,9.547068685838168,8.349096533816827
replicate_5,pos3,23,42.056245129870135,1351.498023715415,366.99131230601904,984.506711409396,9.480745419634928,7.77907779386004
replicate_5,pos3,24,43.83559902597403,1338.7023041474654,354.1955927380694,984.506711409396,9.227993548787092,7.2209383334175685
replicate_5,pos3,25,45.61495292207792,1282.7097222222224,298.2030108128264,984.506711409396,7.895845709225761,6.673825828494945
replicate_5,pos3,26,47.39430681818182,1234.5115207373271,250.00480932793118,984.506711409396,6.492930316544293,6.13690479414858
replicate_5,pos3,27,49.17366071428572,1048.6604938271605,64.15378241776455,984.506711409396,0.78125,5.609355308632845
replicate_5,pos3,28,50.953014610389616,984.506711409396,0.0,984.506711409396,0.78125,5.090371761313407
replicate_5,pos3,29,52.73236850649351,1299.6616902834007,315.15497887400477,984.506711409396,8.337206421951214,4.579161622434771
replicate_5,pos4,0,1.1311055194805195,2198.987341772152,1396.9530158829873,802.0343258891646,29.267436669047814,31.9967032652357
replicate_5,pos4,1,2.9104594155844157,2398.162601626016,1596.1282757368515,802.0343258891646,33.48922395414022,30.248158285623685
replicate_5,pos4,2,4.689813311688312,2394.7978723404253,1592.7635464512607,802.0343258891646,33.415839376148504,28.59467011288993
replicate_5,pos4,3,6.469167207792207,2181.95,1379.9156741108352,802.0343258891646,28.921042328480997,27.031042552792545
replicate_5,pos4,4,8.248521103896104,2005.513888888889,1203.4795629997243,802.0343258891646,25.51226504021523,25.552361803915726
replicate_5,pos4,5,10.027875,1820.014299966744,1017.9799740775793,802.0343258891646,21.81046818727113,24.153981015728846
replicate_5,pos4,6,11.807228896103895,1727.6518987341772,925.6175728450125,802.0343258891646,19.737964729477703,22.83150568555604
replicate_5,pos4,7,13.586582792207793,1678.2171105730426,876.182784683878,802.0343258891646,18.61335831989691,21.580779848565548
replicate_5,pos4,8,15.365936688311688,1637.0024687294272,834.9681428402625,802.0343258891646,17.680006345301475,20.397873017379514
replicate_5,pos4,9,17.145290584415584,1635.6315789473683,833.5972530582037,802.0343258891646,17.649113815925276,19.27906783026157
replicate_5,pos4,10,18.924644480519483,1559.9746835443038,757.9403576551392,802.0343258891646,15.969186810211614,18.220848369065497
replicate_5,pos4,11,20.703998376623375,1534.719512195122,732.6851863059574,802.0343258891646,15.42256868017178,17.219889110233513
replicate_5,pos4,12,22.483352272727274,1522.3692307692309,720.3349048800662,802.0343258891646,15.158426523629846,16.27304447412203
replicate_5,pos4,13,24.26270616883117,1488.855072463768,686.8207465746034,802.0343258891646,14.45314998823238,15.37733893981276
replicate_5,pos4,14,26.042060064935065,1387.989010989011,585.9546850998463,802.0343258891646,12.44779972835488,14.529957694344496
replicate_5,pos4,15,27.821413961038964,1336.0712510356257,534.036925146461,802.0343258891646,11.667172430214984,13.728237786980152
replicate_5,pos4,16,29.600767857142856,1349.3690629011553,547.3347370119907,802.0343258891646,11.839173371258749,12.969659760710625
replicate_5,pos4,17,31.380121753246755,1364.44,562.4056741108354,802.0343258891646,12.054225435964032,12.251839734697146
replicate_5,pos4,18,33.159475649350654,1341.8004385964912,539.7661127073266,802.0343258891646,11.739524553536512,11.572521912770522
replicate_5,pos4,19,34.938829545454546,1318.6,516.5656741108353,802.0343258891646,11.45944731793611,10.929571494444772
replicate_5,pos4,20,36.71818344155844,1329.0454545454545,527.0111286562899,802.0343258891646,11.581555109020286,10.320967966167645
replicate_5,pos4,21,38.49753733766234,1391.595744680851,589.5614187916865,802.0343258891646,12.51562614833071,9.744798751725186
replicate_5,pos4,22,40.27689123376624,1398.7154471544716,596.681121265307,802.0343258891646,12.651447072527697,9.199253201846469
replicate_5,pos4,23,42.056245129870135,1399.8252427184466,597.790916829282,802.0343258891646,12.672708136489671,8.682616904120398
replicate_5,pos4,24,43.83559902597403,1436.7531379640463,634.7188120748817,802.0343258891646,13.393666391264588,8.193266295343037
replicate_5,pos4,25,45.61495292207792,1424.5475551580205,622.5132292688559,802.0343258891646,13.152508992458884,7.729663559364551
replicate_5,pos4,26,47.39430681818182,1296.6210947930574,494.5867689038928,802.0343258891646,11.215462004070664,7.290351794401831
replicate_5,pos4,27,49.17366071428572,1121.2176896207586,319.183363731594,802.0343258891646,8.437391615811649,6.873950434629774
replicate_5,pos4,28,50.953014610389616,981.5598634163208,179.5255375271562,802.0343258891646,1.3254772254825775,6.47915091166329
replicate_5,pos4,29,52.73236850649351,802.0343258891646,0.0,802.0343258891646,0.78125,6.104712542295963
replicate_5,pos5,0,1.1311055194805195,2342.5238095238096,1477.0942205598458,865.429588963964,30.931478016537046,34.97913932745959
replicate_5,pos5,1,2.9104594155844157,2501.453488372093,1636.0238994081292,865.429588963964,34.36279857048021,33.159409367553295
replicate_5,pos5,2,4.689813311688312,2494.3454692556634,1628.9158802916995,865.429588963964,34.20673671156216,31.433660581182192
replicate_5,pos5,3,6.469167207792207,2338.872340425532,1473.4427514615682,865.429588963964,30.85450724971704,29.797001810775534
replicate_5,pos5,4,8.248521103896104,2318.8947368421054,1453.4651478781416,865.429588963964,30.43524138709559,28.244794399769358
replicate_5,pos5,5,10.027875,2059.424242424242,1193.9946534602782,865.429588963964,25.339030542427626,26.77263904561761
replicate_5,pos5,6,11.807228896103895,1978.3978494623657,1112.9682604984018,865.429588963964,23.814110797959728,25.376363331185964
replicate_5,pos5,7,13.586582792207793,1894.34375,1028.9141610360361,865.429588963964,22.04984659064067,24.05200989918961
replicate_5,pos5,8,15.365936688311688,1832.638888888889,967.209299924925,865.429588963964,20.679633904965463,22.79582523615866
replicate_5,pos5,9,17.145290584415584,1840.5405765503872,975.1109875864232,865.429588963964,20.85732553013357,21.60424903414251
replicate_5,pos5,10,18.924644480519483,1652.655844155844,787.2262551918801,865.429588963964,16.612800150922194,20.47390410000177
replicate_5,pos5,11,20.703998376623375,1689.9895833333333,824.5599943693693,865.429588963964,17.44578082069516,19.401586783688526
replicate_5,pos5,12,22.483352272727274,1713.7613636363635,848.3317746723995,865.429588963964,17.981749806721577,18.38425789838636
replicate_5,pos5,13,24.26270616883117,1729.0246913580247,863.5951023940607,865.429588963964,18.327518793497266,17.41903410677608
replicate_5,pos5,14,26.042060064935065,1539.8963152676802,674.4667263037162,865.429588963964,14.197695302696173,16.503179749013633
replicate_5,pos5,15,27.821413961038964,1532.703778075264,667.2741891113,865.429588963964,14.050150374229236,15.634099089258964
replicate_5,pos5,16,29.600767857142856,1543.806981350058,678.3773923860941,865.429588963964,14.278284774987899,14.809328958780863
replicate_5,pos5,17,31.380121753246755,1542.8116883116886,677.3820993477246,865.429588963964,14.257749817712288,14.02653177478644
replicate_5,pos5,18,33.159475649350654,1458.8490566037735,593.4194676398096,865.429588963964,12.589101362657658,13.283488915189391
replicate_5,pos5,19,34.938829545454546,1490.9558479532166,625.5262589892526,865.429588963964,13.211781546268323,12.578094430539371
replicate_5,pos5,20,36.71818344155844,1534.4109499221374,668.9813609581735,865.429588963964,14.08509072531783,11.908349075290765
replicate_5,pos5,21,38.49753733766234,1537.9504573170732,672.5208683531092,865.429588963964,14.157691862493941,11.27235464149427
replicate_5,pos5,22,40.27689123376624,1594.344827586207,728.915238622243,865.429588963964,15.341709015990602,10.668308578851484
replicate_5,pos5,23,42.056245129870135,1559.424191211975,693.9946022480111,865.429588963964,14.602638695509748,10.094498885884734
replicate_5,pos5,24,43.83559902597403,1510.713201235203,645.2836122712391,865.429588963964,13.604625790371816,9.549299257742401
replicate_5,pos5,25,45.61495292207792,1423.152380952381,557.722791988417,865.429588963964,11.984769118665778,9.031164476887719
replicate_5,pos5,26,47.39430681818182,1338.5762711864406,473.14668222247667,865.429588963964,10.982130720158777,8.53862603360706
replicate_5,pos5,27,49.17366071428572,1151.2894736842106,285.85988472024667,865.429588963964,7.555580108158556,8.070287963925391
replicate_5,pos5,28,50.953014610389616,1065.9330801466735,200.50349118270958,865.429588963964,2.07370627666498,7.624822893132503
replicate_5,pos5,29,52.73236850649351,865.429588963964,0.0,865.429588963964,0.78125,7.200968273706579
replicate_5,pos6,0,1.1311055194805195,2266.176056338028,1183.7962113767878,1082.3798449612402,25.153975106472057,31.150338800195335
