replicate,pos,y_bin,y_um,median_intensity,corrected_intensity,concentration,fitted_concentration
replicate_2,pos4,1,2.25,3130.965909090909,1395.5192906657644,32.50529451690483,35.3225216736806
replicate_2,pos4,2,3.75,3121.1145662847794,1385.6679478596343,32.392184244706925,33.28629568379658
replicate_2,pos4,3,5.25,2942.540864356012,1207.0942459308674,30.287261224236104,31.343896900148305
replicate_2,pos4,4,6.75,2834.24657814096,1098.7999597158157,28.951912400716196,29.4898501009509
replicate_2,pos4,5,8.25,2752.599903241413,1017.153284816268,27.909394623723987,27.7189291104517
replicate_2,pos4,6,9.75,2751.3205128205127,1015.873894395368,27.892786250222077,26.026142067418053
replicate_2,pos4,7,11.25,2687.1315789473683,951.6849605222236,27.04775139275434,24.406717354109457
replicate_2,pos4,8,12.75,2491.8371266002846,756.39050817514,24.30826137910586,22.856090146070763
replicate_2,pos4,9,14.25,2488.9375,753.4908815748554,24.265309095995676,21.369889544832954
replicate_2,pos4,10,15.75,2223.1477272727275,487.7011088475829,19.917582415811165,19.94392625725136
replicate_2,pos4,11,17.25,2214.5344827586205,479.0878643334761,19.759160873635793,18.57418078675178
replicate_2,pos4,12,18.75,2107.054054054054,371.6074356289096,17.64467062210718,17.25679210319821
replicate_2,pos4,13,20.25,2188.5476190476193,453.10100062247466,19.272254155459176,15.98804675944476
replicate_2,pos4,14,21.75,2101.8478260869565,366.4012076618119,17.53468583124565,14.764368423893591
replicate_2,pos4,15,23.25,2012.764705882353,277.3180874572083,15.507362560924962,13.582307799553329
replicate_2,pos4,16,24.75,1938.2,202.75338157485544,13.521306008403386,12.438532901181858
replicate_2,pos4,17,26.25,1837.4897959183672,102.04317749322264,10.03841574106745,11.329819663106745
replicate_2,pos4,18,27.75,1848.1831578947367,112.73653946959212,10.480217330402823,10.253042851248667
