replicate,pos,y_bin,y_um,median_intensity,corrected_intensity,concentration,fitted_concentration
replicate_5,pos2,29,44.25,246.63892857142855,85.30933256046649,21.634782468698297,11.92096874159164
replicate_5,pos2,30,45.75,242.4897129186603,81.16011690769824,20.61296631366013,7.932803208466592
replicate_5,pos2,31,47.25,233.34615384615384,72.01655783519178,18.37296752651709,3.951670163273637
replicate_5,pos2,32,48.75,234.20689655172413,72.87730054076206,18.5832270016483,-0.025959697483184847
replicate_5,pos2,33,50.25,235.65973813420624,74.33014212324416,18.93838542452887,-4.00361257170126
replicate_5,pos2,34,51.75,258.58075563411404,97.25115962315196,24.598370756023467,-7.98481467767958
replicate_5,pos3,0,0.75,274.94594594594594,113.61634993498387,28.725408407385064,69.50550312337073
replicate_5,pos3,1,2.25,292.5083333333333,131.17873732237126,33.25632938461075,67.1260594051641
replicate_5,pos3,2,3.75,348.4,187.0704039890379,48.58189506357287,64.76008456801955
replicate_5,pos3,3,5.25,336.2987012987013,174.96910528773924,45.12969772150313,62.40710387777338
replicate_5,pos3,4,6.75,360.1111111111111,198.78151510014905,52.003184410467554,60.066645207544596
replicate_5,pos3,5,8.25,349.001254180602,187.67165816963995,48.755574480290946,57.73823894300251
replicate_5,pos3,6,9.75,381.1470588235294,219.81746281256733,58.36410641329409,55.42141788813831
replicate_5,pos3,7,11.25,378.8301886792453,217.5005926682832,57.64921485533827,53.11571717152194
replicate_5,pos3,8,12.75,367.2552182163188,205.92562220535672,54.13135779742737,50.82067415302536
replicate_5,pos3,9,14.25,341.2906504065041,179.96105439554202,46.54389901422587,48.535828330993596
replicate_5,pos3,10,15.75,320.6017957351291,159.27219972416702,40.76847489941287,46.260721249844785
replicate_5,pos3,11,17.25,345.9555555555556,184.6259595445935,47.87792868227599,43.99489640808087
replicate_5,pos3,12,18.75,349.875,188.5454039890379,49.008339566277606,41.7378991666902
replicate_5,pos3,13,20.25,336.2317073170732,174.9021113061111,45.11081071803724,39.48927665792407
replicate_5,pos3,14,21.75,308.83333333333337,147.50373732237128,37.57854065161249,37.24857769442857
replicate_5,pos3,15,23.25,300.8994435612083,139.5698475502462,35.463726288517734,35.01535267871347
replicate_5,pos3,16,24.75,294.09538375973307,132.76578774877098,33.671600450953676,32.78915351294036
replicate_5,pos3,17,26.25,257.94878296146044,96.6191869504984,24.44060532570367,30.569533509011492
replicate_5,pos3,18,27.75,246.1038961038961,84.77430009293403,21.50281233763345,28.356047298941604
