replicate,pos,y_bin,y_um,median_intensity,median_corrected_intensity,corrected_intensity,bg_value,concentration,fitted_concentration
replicate_5,pos0,10,15.75,454.06944444444446,292.7398484334824,235.74452641165757,218.32491803278688,63.38072049419173,53.07932886348172
replicate_5,pos0,11,17.25,449.55555555555554,288.2259595445935,231.23063752276866,218.32491803278688,61.94041851044731,49.349847163166146
replicate_5,pos0,12,18.75,411.17105263157896,249.8414566206169,192.84613459879208,218.32491803278688,50.25900734976515,45.77513790398834
replicate_5,pos0,13,20.25,378.9387755102041,217.60917949924203,160.6138574774172,218.32491803278688,41.13635429589949,42.343989977703664
replicate_5,pos0,14,21.75,357.6649350649351,196.335339053973,139.3400170321482,218.32491803278688,35.40287323576892,39.04564251733924
replicate_5,pos0,15,23.25,353.86486486486484,192.5352688539028,135.53994683207796,218.32491803278688,34.39995901040639,35.8697511486466
replicate_5,pos0,16,24.75,349.9795918367347,188.64999582577263,131.65467380394782,218.32491803278688,33.38075728036938,32.806355547771105
replicate_5,pos0,17,26.25,328.5869565217391,167.25736051077706,110.26203848895224,218.32491803278688,27.872586657981376,29.845848203391594
replicate_5,pos0,18,27.75,288.7409090909091,127.41131307994704,70.41599105812222,218.32491803278688,17.98227809496716,26.978944285360953
replicate_5,pos0,19,29.25,281.2351449275362,119.90554891657416,62.91022689474934,218.32491803278688,16.154459301720728,24.19665252534894
replicate_5,pos0,20,30.75,282.96610169491527,121.6365056839532,64.64118366212838,218.32491803278688,16.57544442938491,21.490247018162155
replicate_5,pos0,21,32.25,280.5333333333333,119.20373732237128,62.20841530054642,218.32491803278688,15.9838467684339,18.851239855303703
replicate_5,pos0,22,33.75,267.3915317559153,106.06193574495325,49.06661372312843,218.32491803278688,12.792816754260206,16.271354504945137
replicate_5,pos0,23,35.25,264.2439024390244,102.91430642806232,45.91898440623751,218.32491803278688,12.02809102683058,13.74249985482403
replicate_5,pos0,24,36.75,249.39324534161497,88.06364933065286,31.06832730882809,218.32491803278688,8.39805376306408,11.256744836659916
replicate_5,pos0,25,38.25,239.9058441558442,78.57624814488211,21.58092612305731,218.32491803278688,6.034793086235465,8.806293552504831
replicate_5,pos0,26,39.75,234.23840852130328,72.9088125103412,15.913490488516402,218.32491803278688,4.588666049670524,6.383460825019039
replicate_5,pos0,27,41.25,218.32491803278688,56.99532202182482,0.0,218.32491803278688,0.0,3.980648094991976
replicate_5,pos0,28,42.75,224.7770114942529,63.447415483290825,6.452093461466006,218.32491803278688,2.052746591731617,1.5903195905175331
replicate_5,pos0,29,44.25,224.58052884615384,63.250932835191776,6.255610813366957,218.32491803278688,1.9972066651985056,-0.7950213069152959
replicate_5,pos0,30,45.75,223.44444444444449,62.11484843348242,5.119526411657603,218.32491803278688,1.6721817858830037,-3.1828555735377186
replicate_5,pos0,31,47.25,227.484375,66.15477898903794,9.159456967213117,218.32491803278688,2.802250010323789,-5.58067200535868
replicate_5,pos0,32,48.75,210.6764705882353,49.34687457727324,-7.648447444551579,218.32491803278688,0.0,-7.995990704747009
replicate_5,pos0,33,50.25,221.9613022113022,60.63170620034015,3.6363841785153284,218.32491803278688,1.2354277338201798,-10.4363866651975
replicate_5,pos0,34,51.75,225.34782608695653,64.01823007599447,7.022908054169648,218.32491803278688,2.213109230642112,-12.909513528248143
replicate_5,pos1,0,0.75,322.04,160.71040398903796,64.24634920634924,257.7936507936508,16.479392441547606,102.17156902015562
replicate_5,pos1,1,2.25,376.70354609929075,215.3739500883287,118.90989530563996,257.7936507936508,30.0791412425441,97.19544141130145
replicate_5,pos1,2,3.75,432.41975308641975,271.0901570754577,174.62610229276896,257.7936507936508,45.03302348588028,92.3705494650529
replicate_5,pos1,3,5.25,455.93055555555554,294.6009595445935,198.13690476190476,257.7936507936508,51.81272206013647,87.68938567159375
replicate_5,pos1,4,6.75,483.8650793650794,322.53548335411733,226.0714285714286,257.7936507936508,60.31236018266242,83.1446661614565
replicate_5,pos1,5,8.25,501.40609390609393,340.07649789513187,243.61244311244315,257.7936507936508,65.92774187060792,78.72931937185497
replicate_5,pos1,6,9.75,547.6176470588235,386.2880510478615,289.82399626517275,257.7936507936508,81.92298413751618,74.43647504336485
replicate_5,pos1,7,11.25,522.9683333333332,361.6387373223712,265.17468253968246,257.7936507936508,73.15985120881376,70.25945352983138
replicate_5,pos1,8,12.75,491.5833333333333,330.25373732237125,233.78968253968253,257.7936507936508,62.755120758993264,66.1917554048705
replicate_5,pos1,9,14.25,482.70175438596493,321.37215837500287,224.90810359231415,257.7936507936508,59.947883799043076,62.22705134879114
replicate_5,pos1,10,15.75,503.5585821547058,342.2289861437437,245.764931361055,257.7936507936508,66.63283452440658,58.359172300202665
replicate_5,pos1,11,17.25,485.8328828828829,324.50328687192086,228.03923208923214,257.7936507936508,60.93107262063476,54.58209985698355
replicate_5,pos1,12,18.75,474.3561643835616,313.0265683725995,216.5625135899108,257.7936507936508,57.36080062417631,50.8899569116752
replicate_5,pos1,13,20.25,459.99120082815733,298.66160481719527,202.19755003450655,257.7936507936508,53.016803609712404,47.276998506729605
replicate_5,pos1,14,21.75,430.69827586206895,269.3686798511069,172.90462506841817,257.7936507936508,44.54878362775902,43.73760289538165
replicate_5,pos1,15,23.25,396.7173913043478,235.38779529338575,138.92374051069703,257.7936507936508,35.292711662429284,40.26626279423683
replicate_5,pos1,16,24.75,391.8490566037736,230.51946059281153,134.0554058101228,257.7936507936508,34.009797914485446,36.85757681396346
replicate_5,pos1,17,26.25,350.109375,188.7797789890379,92.31572420634922,257.7936507936508,23.369162622912622,33.506241054755606
replicate_5,pos1,18,27.75,377.3916256157636,216.0620296048015,119.5979748221128,257.7936507936508,30.25583574217799,30.207040853489154
replicate_5,pos1,19,29.25,351.6299642218247,190.30036821086264,93.83631342817392,257.7936507936508,23.747185244267715,26.95484266972989
replicate_5,pos1,20,30.75,355.0927937915743,193.76319778061224,97.29914299792352,257.7936507936508,24.610353835917017,23.744586097968007
replicate_5,pos1,21,32.25,333.21794871794873,171.88835270698667,75.42429792429795,257.7936507936508,19.206088052295595,20.57127599365027
replicate_5,pos1,22,33.75,340.6144578313253,179.28486182036323,82.82080703767451,257.7936507936508,21.02149991189934,17.429974700757942
replicate_5,pos1,23,35.25,295.10218253968253,133.7725865287205,37.30853174603175,257.7936507936508,9.929766995089425,14.315794368836547
replicate_5,pos1,24,36.75,278.1552845528455,116.82568854188348,20.361633759194717,257.7936507936508,5.726489960438041,11.223889347522924
replicate_5,pos1,25,38.25,276.83720930232556,115.5076132913635,19.043558508674778,257.7936507936508,5.3916253390913065,8.149448646735426
replicate_5,pos1,26,39.75,259.0,97.67040398903794,1.2063492063492163,257.7936507936508,0.4664079142219848,5.087688450795311
replicate_5,pos1,27,41.25,257.7936507936508,96.46405478268872,0.0,257.7936507936508,0.0,2.033844674831429
replicate_5,pos1,28,42.75,259.86471861471864,98.53512260375658,2.0710678210678566,257.7936507936508,0.7513581241504513,-1.0168344481140745
replicate_5,pos1,29,44.25,252.95,91.62040398903792,-4.843650793650795,257.7936507936508,0.0,-4.069095760813417
replicate_5,pos1,30,45.75,252.51754716981137,91.18795115884926,-5.276103623839418,257.7936507936508,0.0,-7.127688567918841
replicate_5,pos1,31,47.25,264.7,103.37040398903792,6.906349206349205,257.7936507936508,2.18047852217304,-10.19737202585895
replicate_5,pos1,32,48.75,267.05555555555554,105.72595954459348,9.26190476190476,257.7936507936508,2.8301211052770077,-13.282922548064356
replicate_5,pos1,33,50.25,266.2,104.87040398903792,8.406349206349205,257.7936507936508,2.5963776433357295,-16.38914123704514
replicate_5,pos2,0,0.75,308.7887323943662,147.45913638340414,60.57977717048561,248.2089552238806,15.588065194340198,111.9168239776805
replicate_5,pos2,1,2.25,373.8225806451613,212.4929846341992,125.61362542128069,248.2089552238806,31.808048443156416,105.95985183754216
replicate_5,pos2,2,3.75,428.2308695652174,266.90127355425534,180.0219143413368,248.2089552238806,46.56122485702513,100.24434054317001
replicate_5,pos2,3,5.25,450.457627118644,289.1280311076819,202.2486718947634,248.2089552238806,53.03202786807065,94.75726561248725
replicate_5,pos2,4,6.75,473.50877192982455,312.1791759188625,225.29981670594395,248.2089552238806,60.07050291597615,89.48612312320088
replicate_5,pos2,5,8.25,500.89961538461534,339.5700193736533,252.69066016073475,248.2089552238806,68.92634904718507,84.41890121891869
replicate_5,pos2,6,9.75,516.8979591836735,355.56836317271143,268.6890039597929,248.2089552238806,74.3755523143997,79.54405273658342
replicate_5,pos2,7,11.25,527.8181818181819,366.4885858072198,279.6092265943013,248.2089552238806,78.22340433822171,74.8504688928482
replicate_5,pos2,8,12.75,539.024031007752,377.6944349967899,290.8150757838714,248.2089552238806,82.28728833441396,70.32745396942983
replicate_5,pos2,9,14.25,488.8831168831169,327.5535208721548,240.6741616592363,248.2089552238806,64.97103881822142,65.96470093975287
replicate_5,pos2,10,15.75,514.8769841269841,353.54738811602203,266.6680289031035,248.2089552238806,73.67512526256414,61.752267981342605
replicate_5,pos2,11,17.25,503.89473684210526,342.5651408311432,255.68578161822467,248.2089552238806,69.9301929995854,57.68055582044361
replicate_5,pos2,12,18.75,476.24444444444447,314.9148484334824,228.03548922056387,248.2089552238806,60.929893171286196,53.74028585723686
replicate_5,pos2,13,20.25,461.05102040816325,299.7214243972012,212.84206518428266,248.2089552238806,56.222766758149604,49.92247902180704
replicate_5,pos2,14,21.75,402.3777777777778,241.04818176681573,154.1688225538972,248.2089552238806,39.3771316473079,46.218435312677485
replicate_5,pos2,15,23.25,397.1939443535188,235.86434834255675,148.98498912963822,248.2089552238806,37.97648800763832,42.61971397128492
replicate_5,pos2,16,24.75,380.5263157894737,219.19671977851164,132.3173605655931,248.2089552238806,33.55416083406615,39.11811424721584
replicate_5,pos2,17,26.25,384.0597014925374,222.73010548157532,135.8507462686568,248.2089552238806,34.481757590794324,35.70565671037248
replicate_5,pos2,18,27.75,381.0,219.6704039890379,132.7910447761194,248.2089552238806,33.67821749960733,32.37456506748247
replicate_5,pos2,19,29.25,313.68333333333334,152.35373732237127,65.47437810945274,248.2089552238806,16.778187814526824,29.11724844151577
replicate_5,pos2,20,30.75,330.52,169.19040398903792,82.31104477611939,248.2089552238806,20.896036254124343,25.926284073627478
replicate_5,pos2,21,32.25,357.27272727272725,195.9431312617652,109.06377204884666,248.2089552238806,27.568836973988855,22.79440040820742
replicate_5,pos2,22,33.75,293.35483870967744,132.02524269871537,45.145883485796844,248.2089552238806,11.840134096149795,19.71446052249119
replicate_5,pos2,23,35.25,306.5,145.17040398903794,58.291044776119406,248.2089552238806,15.032156417629624,16.679445862971804
replicate_5,pos2,24,36.75,279.30171358629127,117.97211757532924,31.092758362410677,248.2089552238806,8.40407740916942,13.682440251550744
replicate_5,pos2,25,38.25,272.60869565217394,111.27909964121189,24.39974042829334,248.2089552238806,6.742864146945226,10.71661412498165
replicate_5,pos2,26,39.75,260.9378306878307,99.60823467686862,12.72887546395009,248.2089552238806,3.757578354336124,7.775208971691522
replicate_5,pos2,27,41.25,260.2826923076923,98.95309629673024,12.073737083811693,248.2089552238806,3.584395009418476,4.851521930514201
replicate_5,pos2,28,42.75,248.2089552238806,86.87935921291853,0.0,248.2089552238806,0.0,1.9388905162397116
replicate_5,pos2,29,44.25,246.63892857142855,85.30933256046649,-1.570026652452043,248.2089552238806,0.0,-0.9693225628278063
replicate_5,pos2,30,45.75,242.4897129186603,81.16011690769824,-5.719242305220291,248.2089552238806,0.0,-3.8797445299013167
replicate_5,pos2,31,47.25,233.34615384615384,72.01655783519178,-14.862801377726754,248.2089552238806,0.0,-6.799007641798085
replicate_5,pos2,32,48.75,234.20689655172413,72.87730054076206,-14.002058672156465,248.2089552238806,0.0,-9.733764302497438
replicate_5,pos2,33,50.25,235.65973813420624,74.33014212324416,-12.549217089674357,248.2089552238806,0.0,-12.690702222609776
replicate_5,pos2,34,51.75,258.58075563411404,97.25115962315196,10.371800410233448,248.2089552238806,3.1301865293748774,-15.67655965930219
replicate_5,pos3,0,0.75,274.94594594594594,113.61634993498387,69.06534893102057,205.88059701492537,17.6528727263588,59.472054828655786
replicate_5,pos3,1,2.25,292.5083333333333,131.17873732237126,86.62773631840795,205.88059701492537,21.960252972573763,56.48468746431894
replicate_5,pos3,2,3.75,348.4,187.0704039890379,142.5194029850746,205.88059701492537,36.246711897303825,53.59685385981553
replicate_5,pos3,3,5.25,336.2987012987013,174.96910528773924,130.41810428377593,205.88059701492537,33.057659527138796,50.80346525659288
replicate_5,pos3,4,6.75,360.1111111111111,198.78151510014905,154.23051409618571,205.88059701492537,39.39387619213722,48.09959932113307
replicate_5,pos3,5,8.25,349.001254180602,187.67165816963995,143.12065716567665,205.88059701492537,36.406784546680775,45.48049147112674
replicate_5,pos3,6,9.75,381.1470588235294,219.81746281256733,175.26646180860402,205.88059701492537,45.21355793062418,42.941526479626155
replicate_5,pos3,7,11.25,378.8301886792453,217.5005926682832,172.9495916643199,205.88059701492537,44.5614122969659,40.47823034238283
replicate_5,pos3,8,12.75,367.2552182163188,205.92562220535672,161.3746212013934,205.88059701492537,41.34534845078115,38.08626239403895
replicate_5,pos3,9,14.25,341.2906504065041,179.96105439554202,135.4100533915787,205.88059701492537,34.3657845509505,35.761407659280195
replicate_5,pos3,10,15.75,320.6017957351291,159.27219972416702,114.72119872020372,205.88059701492537,29.00714675007095,33.499569425471584
replicate_5,pos3,11,17.25,345.9555555555556,184.6259595445935,140.0749585406302,205.88059701492537,35.5975458738354,31.296762023688476
replicate_5,pos3,12,18.75,349.875,188.5454039890379,143.99440298507463,205.88059701492537,36.63968632429868,29.14910380542165
replicate_5,pos3,13,20.25,336.2317073170732,174.9021113061111,130.35111030214782,205.88059701492537,33.040172434277686,27.052810302580777
replicate_5,pos3,14,21.75,308.83333333333337,147.50373732237128,102.952736318408,205.88059701492537,26.026861833129495,25.004187558743002
replicate_5,pos3,15,23.25,300.8994435612083,139.5698475502462,95.0188465462829,205.88059701492537,24.0415869285358,22.9996256198955
replicate_5,pos3,16,24.75,294.09538375973307,132.76578774877098,88.2147867448077,205.88059701492537,22.352576155541662,21.03559217320184
replicate_5,pos3,17,26.25,257.94878296146044,96.6191869504984,52.06818594653507,205.88059701492537,13.521548746592911,19.10862632258268
replicate_5,pos3,18,27.75,246.1038961038961,84.77430009293403,40.22329908897072,205.88059701492537,10.64153105176567,17.21533249014261
replicate_5,pos3,19,29.25,251.55357142857144,90.22397541760938,45.672974413646074,205.88059701492537,11.968287463216853,15.352374432696589
replicate_5,pos3,20,30.75,253.58536585365857,92.25576984269652,47.7047688387332,205.88059701492537,12.46204238673396,13.516469362852245
replicate_5,pos3,21,32.25,247.58846153846153,86.25886552749947,41.70786452353616,205.88059701492537,11.003398391783348,11.704382164288646
replicate_5,pos3,22,33.75,237.19138321995464,75.86178720899258,31.310786205029274,205.88059701492537,8.457822832353976,9.912919691037988
replicate_5,pos3,23,35.25,220.1148558758315,58.78525986486942,14.234258860906124,205.88059701492537,4.1524978274208895,8.13892514072484
replicate_5,pos3,24,36.75,221.85365853658536,60.52406252562329,15.973061521659986,205.88059701492537,4.604063417820919,6.37927249184774
replicate_5,pos3,25,38.25,215.22033898305085,53.89074297208879,9.33974196812548,205.88059701492537,2.851276271548242,4.630860995300935
replicate_5,pos3,26,39.75,210.50636792452832,49.176771913566256,4.625770909602949,205.88059701492537,1.528560759774089,2.890609710429544
replicate_5,pos3,27,41.25,205.88059701492537,44.55100100396331,0.0,205.88059701492537,0.0,1.1554520759899054
replicate_5,pos3,28,42.75,213.34943316013224,52.0198371491702,7.468836145206865,205.88059701492537,2.3374346642754738,-0.5776694935515552
replicate_5,pos3,29,44.25,202.67744755244755,41.3478515414855,-3.2031494624778247,205.88059701492537,0.0,-2.311808995903047
replicate_5,pos3,30,45.75,210.5,49.170403989037936,4.619402985074629,205.88059701492537,1.5266978933965676,-4.050022222509883
replicate_5,pos3,31,47.25,216.25352112676055,54.92392511579848,10.372924111835175,205.88059701492537,3.13048867198327,-5.795372143277771
replicate_5,pos3,32,48.75,234.33939628482972,73.00980027386764,28.458799269904347,205.88059701492537,7.753136664195574,-7.55093430394552
replicate_5,pos3,33,50.25,252.025974025974,90.69637801501192,46.14537701104862,205.88059701492537,12.083120545980368,-9.31980224561811
replicate_5,pos4,0,0.75,274.8588235294118,113.52922751844972,70.27549019607841,204.58333333333337,17.94800005661817,62.84114627089254
replicate_5,pos4,1,2.25,310.87142857142857,149.5418325604665,106.2880952380952,204.58333333333337,26.867008761328872,57.90756463070571
replicate_5,pos4,2,3.75,356.8979591836735,195.56836317271143,152.31462585034012,204.58333333333337,38.874697290657366,53.341337084391085
replicate_5,pos4,3,5.25,352.77025089605735,191.44065488509528,148.18691756272398,204.58333333333337,37.761957045415215,49.113496390908736
replicate_5,pos4,4,6.75,344.8510638297872,183.52146781882516,140.26773049645385,204.58333333333337,35.648646038919416,45.197221968234665
replicate_5,pos4,5,8.25,345.5432098765432,184.21361386558112,140.95987654320982,204.58333333333337,35.83225271269392,41.56766974891286
replicate_5,pos4,6,9.75,338.881045751634,177.55144974067193,134.29771241830065,204.58333333333337,34.073417894752836,38.201814574223704
replicate_5,pos4,7,11.25,343.8262987012987,182.49670269033663,139.24296536796533,204.58333333333337,35.37718330035427,35.078304127148
replicate_5,pos4,8,12.75,363.6928696668615,202.36327365589943,159.10953633352813,204.58333333333337,40.723933053549864,32.177323477506896
replicate_5,pos4,9,14.25,357.4440816326531,196.11448562169105,152.8607482993197,204.58333333333337,39.02251276583095,29.48046937997853
replicate_5,pos4,10,15.75,311.1047619047619,149.77516589379985,106.52142857142854,204.58333333333337,26.925912575550356,26.97063352756328
replicate_5,pos4,11,17.25,278.13614457831324,116.80654856735116,73.55281124497986,204.58333333333337,18.748318936216055,24.631894019880573
replicate_5,pos4,12,18.75,304.3181818181818,142.98858580721975,99.73484848484844,204.58333333333337,25.219484863038353,22.44941435779376
replicate_5,pos4,13,20.25,303.9853896103896,142.65579359942754,99.4020562770562,204.58333333333337,25.13615918425394,20.409349323605085
replicate_5,pos4,14,21.75,285.4852941176471,124.155698106685,80.9019607843137,204.58333333333337,20.549510177330042,18.498757149743152
replicate_5,pos4,15,23.25,252.16892857142855,90.83933256046647,47.58559523809518,204.58333333333337,12.433090814327135,16.705517418758827
replicate_5,pos4,16,24.75,258.16958041958037,96.83998440861834,53.586247086247,204.58333333333337,13.890026502469759,15.018254173803061
replicate_5,pos4,17,26.25,252.4850746268657,91.15547861590362,47.901741293532325,204.58333333333337,12.509891884554492,13.42626375181513
replicate_5,pos4,18,27.75,243.67307692307693,82.34348091211487,39.08974358974356,204.58333333333337,10.364944139966488,11.9194468816091
replicate_5,pos4,19,29.25,235.04381547139403,73.71421946043198,30.460482138060655,204.58333333333337,8.248104634927072,10.488244616102387
replicate_5,pos4,20,30.75,228.4350311850312,67.10543517406914,23.85169785169782,204.58333333333337,6.605665075328336,9.123577692253182
replicate_5,pos4,21,32.25,224.11428571428573,62.784689703323664,19.530952380952357,204.58333333333337,5.5156532367853295,7.816788934018165
replicate_5,pos4,22,33.75,222.04545454545453,60.71585853449247,17.46212121212116,204.58333333333337,4.987416892263503,6.55958833294636
replicate_5,pos4,23,35.25,215.56363636363636,54.2340403526743,10.980303030302991,204.58333333333337,3.2933467348402217,5.344000458011312
replicate_5,pos4,24,36.75,211.7792207792208,50.44962476825873,7.195887445887422,204.58333333333337,2.261430970219548,4.1623138610599755
replicate_5,pos4,25,38.25,204.58333333333337,43.25373732237131,0.0,204.58333333333337,0.0,3.007032156916557
replicate_5,pos4,26,39.75,210.39420062695925,49.06460461599718,5.810867293625876,204.58333333333337,1.8707936752408945,1.8708264678031827
replicate_5,pos4,27,41.25,209.703125,48.373528989037936,5.119791666666629,204.58333333333337,1.6722585234365845,0.7464889303942492
replicate_5,pos4,28,42.75,206.26231017027152,44.93271415930944,1.6789768369381477,204.58333333333337,0.6243195377371885,-0.37311302943756736
replicate_5,pos4,29,44.25,210.156746031746,48.82715002078396,5.573412698412625,204.58333333333337,1.8028798157272814,-1.495081944255577
replicate_5,pos4,30,45.75,213.59459459459455,52.26499858363249,9.011261261261183,204.58333333333337,2.761877805721801,-2.6265353621156198
replicate_5,pos4,31,47.25,221.54237288135593,60.21277687039387,16.95903954802256,204.58333333333337,4.858217883782881,-3.774650998877918
replicate_5,pos4,32,48.75,215.8957080371788,54.56611202621674,11.312374703845421,204.58333333333337,3.3820165869669188,-4.946712272211524
replicate_5,pos4,33,50.25,223.29162404092068,61.96202802995863,18.70829070758731,204.58333333333337,5.306164653407433,-6.1501545061500815
replicate_5,pos5,0,0.75,258.9078947368421,97.57829872588002,71.80533063427796,187.10256410256412,18.321386735342294,53.306383952913954
replicate_5,pos5,1,2.25,290.6363636363636,129.30676762540156,103.53379953379951,187.10256410256412,26.172981106279494,49.10356789706452
replicate_5,pos5,2,3.75,301.20461460446245,139.8750185935004,114.10205050189833,187.10256410256412,28.849211260349517,45.2153801362269
replicate_5,pos5,3,5.25,314.85185185185185,153.52225584088978,127.74928774928773,187.10256410256412,32.36240614912775,41.61690733032685
replicate_5,pos5,4,6.75,332.138249199329,170.80865318836692,145.03568509676487,187.10256410256412,36.917686861808725,38.28509247124757
replicate_5,pos5,5,8.25,338.6126723913609,177.28307638039885,151.51010828879677,187.10256410256412,38.657197876997266,35.19858714637258
replicate_5,pos5,6,9.75,321.078431372549,159.74883536158694,133.9758672699849,187.10256410256412,33.98891954651922,32.337614749856336
replicate_5,pos5,7,11.25,299.343300110742,138.01370409977991,112.24073600817789,187.10256410256412,28.3752064935974,29.683843765156528
replicate_5,pos5,8,12.75,273.719298245614,112.38970223465196,86.61673414304991,187.10256410256412,21.95753525444823,27.22027030689322
replicate_5,pos5,9,14.25,266.10714285714283,104.77754684618075,79.00457875457872,187.10256410256412,20.083529766673635,24.931109169428495
replicate_5,pos5,10,15.75,265.56140350877195,104.23180749780988,78.45883940620783,187.10256410256412,19.94963008742186,22.801692684066733
replicate_5,pos5,11,17.25,265.1764705882353,103.84687457727324,78.07390648567119,187.10256410256412,19.85521877440146,20.818376736808638
replicate_5,pos5,12,18.75,267.51785714285717,106.1882611318951,80.41529304029305,187.10256410256412,20.429921130747374,18.96845334447336
replicate_5,pos5,13,20.25,284.0311688311688,122.70157282020676,96.92860472860471,187.10256410256412,24.517834444685008,17.240069229025117
replicate_5,pos5,14,21.75,259.5678571428572,98.23826113189509,72.46529304029306,187.10256410256412,18.482569024546635,15.622149868374013
replicate_5,pos5,15,23.25,247.09302325581396,85.7634272448519,59.990459153249844,187.10256410256412,15.444897496293702,14.104328537010897
replicate_5,pos5,16,24.75,258.8333333333333,97.50373732237124,71.7307692307692,187.10256410256412,18.303180739849935,12.676879881808278
replicate_5,pos5,17,26.25,241.16,79.83040398903793,54.05743589743588,187.10256410256412,14.004395327574919,11.330657607377901
replicate_5,pos5,18,27.75,219.6201241134752,58.290528102513136,32.5175600109111,187.10256410256412,8.754960906146659,10.057035871707665
replicate_5,pos5,19,29.25,213.36921353907417,52.03961752811212,26.26664943651005,187.10256410256412,7.208736076430996,8.847854016573626
replicate_5,pos5,20,30.75,202.71875,41.389153989037936,15.616185897435884,187.10256410256412,4.51174729065055,7.695364278590494
replicate_5,pos5,21,32.25,198.34273504273503,37.01313903177298,11.240170940170913,187.10256410256412,3.3627581621492455,6.5921821458620995
replicate_5,pos5,22,33.75,202.7926948051948,41.463098794232735,15.690130702630682,187.10256410256412,4.53088997647615,5.531239042144953
replicate_5,pos5,23,35.25,194.55,33.22040398903795,7.447435897435895,187.10256410256412,2.331486227139662,4.505737035351373
replicate_5,pos5,24,36.75,189.44736842105263,28.117772410090566,2.3448043184885137,187.10256410256412,0.8383835235671636,3.5091052801895266
replicate_5,pos5,25,38.25,187.10256410256412,25.772968091602053,0.0,187.10256410256412,0.0,2.534957915849085
replicate_5,pos5,26,39.75,187.8679245283019,26.538328517339835,0.7653604257377822,187.10256410256412,0.3122848107860844,1.5770531489643353
replicate_5,pos5,27,41.25,194.16666666666663,32.837070655704565,7.064102564102512,187.10256410256412,2.224628064715596,0.6292532596811845
replicate_5,pos5,28,42.75,191.42,30.090403989037924,4.317435897435871,187.10256410256412,1.4380289539973572,-0.3145147254307837
replicate_5,pos5,29,44.25,188.22222222222223,26.892626211260165,1.1196581196581121,187.10256410256412,0.43672302657187134,-1.2602979456072556
replicate_5,pos5,30,45.75,191.0727272727273,29.743131261765228,3.9701631701631754,187.10256410256412,1.3352033920046509,-2.214156452587011
replicate_5,pos5,31,47.25,193.87107843137255,32.5414824204105,6.768514328808436,187.10256410256412,2.141816941852907,-3.182202040045871
replicate_5,pos5,32,48.75,198.48611111111111,37.15651510014905,11.383547008546998,187.10256410256412,3.4009884243937396,-4.17063740456414
replicate_5,pos5,33,50.25,203.4868421052632,42.1572460943011,16.38427800269909,187.10256410256412,4.710218599774541,-5.185795889049196
replicate_5,pos6,0,0.75,312.23809523809524,150.90849922713318,114.91518597488749,197.32290926320775,29.05665721215914,93.01658529920778
replicate_5,pos6,1,2.25,351.7076923076923,190.37809629673023,154.38478304448455,197.32290926320775,39.435756335928225,79.9664866544589
replicate_5,pos6,2,3.75,359.7818181818182,198.45222217085615,162.45890891861046,197.32290926320775,41.64371667605571,68.74648144008167
replicate_5,pos6,3,5.25,357.64473684210526,196.3151408311432,160.3218275788975,197.32290926320775,41.05620494269236,59.099791364436314
replicate_5,pos6,4,6.75,374.210729746444,212.88113373548197,176.88782048323623,197.32290926320775,45.671653433942375,50.805644640854844
replicate_5,pos6,5,8.25,367.41526904262753,206.08567303166544,170.09235977941978,197.32290926320775,43.761097895654316,43.674223458596586
replicate_5,pos6,6,9.75,348.62338362068965,187.2937876097276,151.3004743574819,197.32290926320775,38.600573407584406,37.54231985891684
replicate_5,pos6,7,11.25,315.14285714285717,153.8132611318951,117.81994787964942,197.32290926320775,29.79959807346718,32.26960059769125
replicate_5,pos6,8,12.75,304.5101317122594,143.18053570129732,107.18722244905166,197.32290926320775,27.094083390408546,27.735395513157464
replicate_5,pos6,9,14.25,297.7368421052632,136.40724609430112,100.41393284205543,197.32290926320775,25.389615702558725,23.835935898144154
replicate_5,pos6,10,15.75,285.66037735849056,124.3307813475285,88.33746809528282,197.32290926320775,22.38292805786923,20.481979674851033
replicate_5,pos6,11,17.25,263.2931034482759,101.9635074373138,65.97019418506812,197.32290926320775,16.898870238375075,17.596769022510905
replicate_5,pos6,12,18.75,252.3867924528302,91.05719644186811,55.06388318962246,197.32290926320775,14.248688262215525,15.11427371670113
replicate_5,pos6,13,20.25,239.75328947368425,78.42369346272214,42.4303802104765,197.32290926320775,11.179379852596176,12.977679977797717
replicate_5,pos6,14,21.75,252.325641025641,90.99604501467896,55.00273176243326,197.32290926320775,14.233844799679217,11.138090244728142
replicate_5,pos6,15,23.25,232.76470588235293,71.43510987139086,35.44179661914518,197.32290926320775,9.47284326433746,9.55340411736334
replicate_5,pos6,16,24.75,238.23162431941924,76.90202830845718,40.90871505621149,197.32290926320775,10.808651753869825,8.187354857070364
replicate_5,pos6,17,26.25,217.5904306220095,56.260834611047486,20.26752135880176,197.32290926320775,5.7026366684155025,7.008679395013532
replicate_5,pos6,18,27.75,213.69701575020724,52.36741973924518,16.374106486999494,197.32290926320775,4.707595578770391,5.990402853217132
replicate_5,pos6,19,29.25,206.5378787878788,45.20828277691672,9.214969524671062,197.32290926320775,2.8173561378164518,5.109221204114021
replicate_5,pos6,20,30.75,209.53010033444815,48.200504323486115,12.207191071240402,197.32290926320775,3.6197426296408017,4.344967940277703
replicate_5,pos6,21,32.25,207.8947368421053,46.565140831143225,10.57182757889754,197.32290926320775,3.1839203313679056,3.680152548672007
